"8","vurgun şarkı sözleri","müslüm gürses","  gözlerim uykuyla barıştı sanma sen gittin gideli dargın sayılır bende bir zamanlar sevildim ama seninki düpe düz vurgun sayılır ne kadar zulmetsen ah etmem sana her iki cihanda gül kana kana seninle cehennem ödüldür bana sensiz cennet bile sürgün sayılır yalanmı söyledin göz göre ne zaman dolacak verdiğin süre gönülden gördüğüm takvime göre aldığım her nefes bir gün sayılır "
"8","ya benim olursun ya hiç kimsenin şarkı sözleri","müslüm gürses","  sana yok diyemem canım i̇stersen emrine amede kölen kim senin i̇şte hançer i̇şte sinem i̇şte sen ya benim olursun ya hiçkimsenin hasretinden başka bir mezar bilmem nerede nezaman kim kazar bilmem kader alnımıza ne yazar bilmem ya benim olursun ya hiç kimsenin gözümden gayrıya gözletmem seni özümden gayrıya özletmem seni tanrıdan gayrıya yar etmem seni ya benim olursun ya hiçkimsenin "
"8","yalan dünya şarkı sözleri","müslüm gürses","  böyle şans böyle kader böyle gelir böyle gider herkesin bir derdi var benim hepsinden beter ah felek zalim felek kime ceket kime yelek herkese urba giydirdin bana da yırtık bir yelek her şeyin yalan riya hayat sanki bir rüya bıktım usandım senden seni yalancı dünya ah felek zalim felek kime ceket kime yelek herkese kavun yedirdin bana da yedirdin kelek "
"8","yalan oldu şarkı sözleri","müslüm gürses","  i̇lk defa bu gece düşünmeden uyudum i̇lk defa bu gece rüyalarımda yoktun anladım ki bana kendini unutturdun ne gözlerin ne sözlerin kaldı aklımda ne hayalin ne maziler ne de bir hatıra yalan oldu gördün ya aşk da sevda da eskiden yaşamak sensiz olmaz sanırdım gözlerim yollarda hayallerimle yaşardım bir gittin gelmedin bu aşk bitmez sanırdım "
"8","yalancı şarkı sözleri","müslüm gürses","  hep yalan sözlerin hep aldatıcı bu kaçıncı yalan söyle kaçıncı gözyaşlarıma bak bir bakta acı bilmem ki o kalbin taş mı yalancı yaralı gönlüme kalbime kim derman olsun sen yalan söylerken kim çare bulsun aşkımı başıma çalmaksa arzun bilmem ki o kalbin taş mı yalancı bu aşkla yaşamak mümkünse söyle ne umut kaldı ne uyku gözümde her çile bir zevkse o sevgimize gözyaşlarıma bak bir bakta acı yaralı gönlüme kim derman olsun sen yalan söylerken kim çare olsun bulsun aşkımı başıma çalmaksa arzun bilmem ki o kalbin taş mı yalancı "
"8","yalnız kaldım şarkı sözleri","müslüm gürses","  nerdesin sevgilim sen nerde nerdesin çok özledim bilesin ah nerdesin ah nerdesin… bak şimdi neler oldu ayrılık beni buldu gönlüme hüzün doldu yalnız kaldım nerdesin… tuttuğun ellerimde baktığın gözlerimde sardığın bedenimde sensiz kaldı nerdesin nerdesin… ben seninle mutluyum yarından umutluyum seni unuturmuyum melek yüzlüm nerdesin… sensiz bir gecedeyim bitmeyen çiledeyim tanınmaz bir haldeyim çok özledim nerdesin "
"8","yalnızlar rıhtımı şarkı sözleri","müslüm gürses","  aşk cağlar boyu sevenlerle birlikte yaşadı gitti göz gördü gönül sevdi kerem ile aslı tahir ile zühre leyla ile mecnun hepsi de öldü fakat aşk ölmedi bir ben miyim perişan gecenin karanlığında yosun tuttu yüreğim yalnızlar rıhtımında bütün gece ağladım martılar kucağında yosun tuttu yüreğim yalnızlar rıhtımında bir beni mi unuttular tek tek uçtu martılar geceler ben ve deniz yalnızlar rıhtımında bir ben miyim perişan gecenin karanlığında yosun tuttu yüreğim yalnızlar rıhtımında bütün gece ağladım martılar kucağında yosun tuttu yüreğim yalnızlar rıhtımında "
"8","yanar ağlarım i̇kimize ağlarım şarkı sözleri","müslüm gürses","  hayalin gözüme bir perde oldu ne yaptımsa seni unutamadım dostlarım hep sordu “nerde o” diye ayrıldıgımızı anlatamadım simdi suya hasret cöller gibiyiz ayrı dünyalarda eller gibiyiz bir zalim gururun son eseriyiz hem sana hem bana yanar aglarım ne oldu ayrıldık el aldı seni ne oldu perisan bıraktın beni hem beni mahvettin hem de kendini sende gönlünce bir yar bulamadın "
"8","yanarım aşkın elinde şarkı sözleri","müslüm gürses","  çekerim ıstırabını bu kadar yeter gözlerim yollarında kolların bekler hani söz vermiştin zalim gelmedin niye bilirim bu aşkın sonu ölümle biter dünya yalan sevdan yalan i̇ki damla yaş sevgiden kalan yanarım aşkın elinde ben divaneyim gece gündüz aşkın ile ben divaneyim bu kadar naz etme zalim çektirme çile mecnun oldum kimse bilmez düşürme dile "
"8","yanlış yaptın şarkı sözleri","müslüm gürses","  kalbimi yaralı koyup gitmenin zamanı değildi sen yanlış yaptın ardımdan hasret çekmenin zamanı değildi sen yanlış yaptın vaktini geçirdin artık gülmenin değeri bu muydu candan sevmenin böyle bir sevgiye veda etmenin zamanı değildi sen yanlış yaptın faydası yok bana geri dönmenin şu gönlüm senindi aşkımdan kaçtın ellerin sözüne kulak vermenin zamanı değildi sen yanlış yaptın "
"8","yanmış bir yürek var şarkı sözleri","müslüm gürses","  bu aşkın temeli sağlam dğilmiş yıkıldı sonunda yerle bir oldu darmadağın olan bu harabeyi yeni baştan kurmak yerle bir oldu yanmış bir yürek var ah ile dolu binbir ızdıraptan geriye kalan hangimiz suçluyuz bilemiyorum ben miyim o muydu hatalı olan öldürdük biz bu aşkı gömdük maziye artık itesekte can veremeyiz ayrıldı yolumuz ayrı yönlere ne yapsak ne etsek birleşemeyiz "
"8","yaprak dökümü şarkı sözleri","müslüm gürses","  zamansız esiyor kader rüzgârı kopuyor dalından güller zamansız taşarken gönülde sevda pınarı yıkıyor aşkımı seller zamansız şimdi ruhumda bir yaprak dökümü bugünden düşünür oldum ölümü neyliyim artık ben dertli gönlümü aldı sevgilimi her şeyimi eller zamansız boş kaldı ellerim açık kollarım bir çiçek açmadı ümit dallarım kederle geçiyor şimdi her anım çaldı gençliğimi yıllar zamansız şimdi ruhumda bir yaprak dökümü bugünden düşünür oldum ölümü neyliyim artık ben dertli gönlümü aldı sevgilimi her şeyimi eller zamansız "
"8","yar yar yar şarkı sözleri","müslüm gürses","  umutlarım tutuştu ayrılığın gözünde yollarımı şaşırdım hasretin izinde geceler sabahı bilmiyor sensiz gözümün yaşları dinmiyor sensiz yüregim yaniyoryaniyor sensiz olmuyor olmuyor olmuyor sensiz nakarat yar yar yar yar yar yar mehtabım güneşim sen kalbimin tek eşi sen kalbimin sahibi sen ayrılık ateşi sen… gözlerime hüzündür ayrılığın atesi hasretinle kayboldu mutluluğun günesi geceler sabahı bilmiyor sensiz gözümün yaşlari dinmiyor sensiz yüregim yaniyoryaniyor sensiz olmuyor olmuyor olmuyor sensiz "
"8","yarab al canımı şarkı sözleri","müslüm gürses","  diliyorum mevladan sende mesut olasın benim gibi sefil perişan olmayasın yarab al canımı yarab al canımı neden kara yazdın benim alın yazımı kaderim sürüklüyor bilinmeyen bir yöne kabahatım neydi  ettin bu aşka  köle yarab al canımı yarab al canımı neden kara yazdın benim alın yazı "
"8","yaram sızlar şarkı sözleri","müslüm gürses","  yaram sızlar eyyy ok değmiş anamm yaram sızlar kurbann yaralının halından o ne bilsin kardaş yaram sızlar kurban anamın elinden elinden kibarın dilinden yaralıyım ah nasıl edim oy oy oy bel bağlar anam kibar yarim bel bağlar kurban ah eyyy kiler o yarin başına gider vefasızlara bel bağlar canım eyy anamın elinden elinden eyy kibarın dilinden eyyy yaralıyım ahhh nasıl edim oy oy oy "
"8","yaranamadım şarkı sözleri","müslüm gürses","  görmedim yürekten candan seveni yalancı dostluklar ağlattı beni kul ettim ellere ben bu bedeni yinede kimseye yaranamadım dostunum diyenler aldattı gitti o sahte sevgiler böylece bitti ömrümün üstünden seneler geçti yinede kimseye yaranamadım hataya düşmüşüm bunca sevmekle aramı açtılar benim gülmekle ömrümü geçirdim boyun bükmekle yinede kimseye yaranamadım dostunum diyenler kayboldu gitti o sahte sevgiler böylece bitti ömrümün üstünden seneler geçti yinede kimseye yaranamadım "
"8","yardan oldum candan oldum şarkı sözleri","müslüm gürses","  şaştım kaldım kaderimin işine bütün dertler takılıyor peşime kulak vermez kimse benim sesime yardan oldum candan oldum neyleyim hayatımın yükü ağır gelse de çekiyorum talih acı verse de yaşıyorum eller bana gülse de yardan oldum candan oldum neyleyim kendim yazdım acıları bahtıma sevdiklerim yer vermedi aşkıma duyan olmaz üzülsem de şansıma yardan oldum candan oldum neyleyim hayatımın yükü ağır gelse de çekiyorum talih acı verse de yaşıyorum eller bana gülse de yardan oldum candan oldum neyleyim "
"8","yaşadında ne gördün şarkı sözleri","müslüm gürses","  her şey bir rüya gibi her şey bir oyun gibi dönersin dünya gibi yaşadın da ne gördün çözülmez bir kördüğüm yalan dünya gördüğün hangi yolun sonu var yaşadın da ne gördün bazı gün mutlu oldun bazı gün mutsuz oldun yaşadın da ne gördün geçer güzel günlerin rüya olur her şeyin nerede gönülden candan sevenin yaşadın da ne gördün çözülmez bir kördüğüm yalan dünya gördüğün hangi yolun sonu var yaşadın da ne gördün bazı gün mutlu oldun bazı gün mutsuz oldun yaşadın da ne gördün "
"8","yaşamak i̇çin şarkı sözleri","müslüm gürses"," topraktan var olan insanoğluna tanri can veriyor yaşamak için yalnizlik yaraşmaz tanri kuluna sevmek gerekiyor yaşamak için bazen sevdiklerin terkeder gider sanirsin bütün ümitlerin tükenip biter bitmeyecek gibi gelsede dertler katlanmak gerekir yaşamak için herkes yarinindan bir ümit bekler her doğan güneşle silinir dertler zannetme bu hayat hep böyle gider sabretmek gerekir yaşamak için "
"8","yaşamalısın şarkı sözleri","müslüm gürses"," üzülsem eline birşey geçmezki dünyanin hali bu  hiç değişmezki şans ne zaman güler bilinemezki dertlere boş verip yaşamalisin yaşamalisin yaşamalisin hayatin kahrina katlanmalisin yaşamalisin yaşamalisin hayata boş verip yaşamalisin sanki ben dertlere katlanmadimmi sahte sevgilere rastlamadimmi vefasiz bir aşka kul olmadimmi dertlere boş verip yaşamalisin "
"8","yaşamanın kuralı şarkı sözleri","müslüm gürses","  yaşamanın kuralı nefes almaksa eğer lzdırap dolu canım yaşıyormuş meğer neşeyi bilmeyen ben aşkı tatmayan kalbim herşeyden habersizce demekki yaşıyormuş yaşamak buysa tanrım kimbilir ölmek nasıl bunca azaba ömrüm nasıl katlanır nasıl hep birşeyler bekledim doğacak güneşlerden oysa yaşanan her gün dünü aratıyormuş bedenim mutluluğu yaşayan cana hasret ben böyle yaşamaya yaşamak demem elbet yaşamak buysa tanrım kimbilir ölmek nasıl bunca azaba ömrüm nasıl katlanır nasıl "
"8","yaşamaya çalıştım şarkı sözleri","müslüm gürses","  biraz güldüm ağıt geldi derman dedim dertler geldi bütün günler elem verdi bıkmadan yaşamaya çalıştım düz yolumu yokuş ettim neyi bulsam hep kaybettim bir ömür hep böyle geçti yinede yaşamaya çalıştım biter diye çok bekledim boşa gitti ümitlerim duyulmadı dileklerim yinede yaşamaya çalıştım zaman geldi isyanım var uzak dursun mutluluklar bomboş geçen yıllarım var böylede yaşamaya alıştım "
"8","yaşamaya hasret bıraktın şarkı sözleri","müslüm gürses","  aşkı oynanacak kumar mı sandın seni seven kalbi dertlere saldın tanrının verdiği canı sen aldın beni saadete hasret bıraktın esirim kaderin tuzaklarında ezildim hayatın sokaklarında kül oldum bu aşkın ocaklarında beni yaşamaya hasret bıraktın sahte gülüşünle girdin kalbime karşılık vermedin benim sevgime düşürdün canımı kendi derdine beni saadete hasret bıraktın esirim kaderin tuzaklarında ezildim hayatın sokaklarında kül oldum bu aşkın ocaklarında beni yaşamaya hasret bıraktın "
"8","yaşayamadım şarkı sözleri","müslüm gürses"," acilar doluyor benim gönlüme ağliyorum şimdi gari halime lzdirap veriyor yilar ömrüme bende bu dünyada yaşayamadim huzurlu günlere kavuşamadim yillardir sevgiyle tanişamadim dünyanin haline alişamadim bende bu dünyada yaşayamadim "
"8","yaz demedim şarkı sözleri","müslüm gürses","  yaz demedim kış demedim eğlendim rakı içtim şarap içtim sallandım agzım yandı artık benden sevda pas zira urfa eski hamam eski taş a canım zira dünya eski hamam eski taş a canım kız demedim dul demedim evlendim rakı içtim şarap içtim sallandım ağzım yandı artık benden sevda pas zira urfa eski hamam eski taş a canım zira dünya eski hamam eski taş a canım "
"8","yazık şarkı sözleri","müslüm gürses","  yazık şu geçen zamana yazık yalanmıydı bizmi aldandık yazık şu gençliğimize yazık nasıl böyle erken yıprandık böylemi sona erecekti böyle parça parçamı olacaktık bu kadar yalanmı yaşandı herşey hem sana hem bana yazık ne olursun yalan de bu bir rüya sadece ne olursun konuşma sana ihtiyacım var dinle i̇kimizede yazık gençliğimize yazık bu kadar yalanmı yaşandı herşey söyle "
"8","yazımı baştan yaz benim şarkı sözleri","müslüm gürses","  benmi çok şanssızım hayatmı kötü girdiğim tüm yollar çıkmaza döndü ne mutlu yaşadım ne kader güldü allahım yazımı baştan yaz benim gelene geçene toprak yol oldu beni sen yarattın kula kul oldum birazcık güleyim mademki doğdum allahım yazımı baştan yaz benim birtürlü hayatta tutmadı şansım geceden karaymış gülmedi bahtım tükendi tahammül kalmadı sabrım allahım yazımı baştan yaz benim gelene geçene toprak yol oldu beni sen yarattın kula kul oldum birazcık güleyim mademki doğdum allahım yazımı baştan yaz benim "
"8","yazmalı gelin şarkı sözleri","müslüm gürses","  yazmam yazmalı gelin gözler sürmeli gelin dağa taşa asumana adu yazmalı gelin yazmalı gelin yaz mene bir bahar bir yaz mene aşkudan deli oldum gel etme bunca naz mene yazmalı gelin yaz mene yazmalı gelin yaz mene yazmala yaz adımı yadına sal yadımı men sözümden dönersem bala kır kolum kanadımı kır kolum kanadımı ben sözümden dönersem kır kolum kanadımı kır kolum kanadımı yazmalı gelin yaz mene bir bahar bir yaz mene aşkudan deli oldum gel etme bunca naz mene yazmalı gelin yaz mene yazmalı gelin yaz mene "
"8","yeşil ördek gibi şarkı sözleri","müslüm gürses","  yeşil ördek gibi daldım göllere sen düşürdün beni dilden dillere başımı alıp gidem gurbet ellere ne sen beni unut nede ben seni sevdiğim cemalim güneşim ayım seni seven aşık neylesin malı getir el basayım kelamullahı ne sen beni unut nede ben seni "
"8","yeter sevgilim şarkı sözleri","müslüm gürses"," şiir bütün dileklerim yalnızca sana yazdığım tüm sözler şiirler sana gönlümü kalbimi vermişim sana başka ne yapayım sevgilim sana sen uzaklardasın ben dar odamda sensizlik şarkısı dudaklarımda anlamadın beni anlamasanda ne olursa olsun darılmam sana i̇smin şarkı olmuş dudaklarımda başka ne diyeyim sevgilim sana bu büyük aşkıma duygularıma sana duyduğum şarkılarıma cevap gelmesede çağrılarıma bir ömür sürecek bu sevgim sana çok kalpsizsin sevgilim aşk nedir bilmiyorsun hemen darılmak için bahane arıyorsun yeter sevgilim yeter merhamet yokmu sende bıktım usandım artık derman kalmadı bende şiir benim sevdam hüzündü korkuydu gözyaşıydı kıskanmaktı özlemekti ve varlığımı hiç bilmekti benim sevdam helaldi ana sütü kadar ölümü göze almak düşünmekti yaralı ceylanı sevmekti herşeyi iyisiyle kötüsüyle benden değil sevgilim kendinden kaçıyorsun cesaretin kalmamış sevmekten korkuyorsun yeter sevgilim yeter merhamet yokmu sende bıktım usandım artık derman kalmadı bende "
"8","yitik aşk şarkı sözleri","müslüm gürses"," senden bana kalan kaybolan zaman yitik bir aşk vardı yüreğimi bilmediğim bir gariplik sardıbitmiyor uzayan geceler bitmiyor yanıyor kalbim yoksun anlayabilsen beni terk edemezdin özledim özledim ne olur gel bilmedin bilmedin aşkıma karşılık vermedin var mıydı var mıydı severken kaçmak sevenin kaderi mi yanmak sevmekse var olmak sensiz varlığımın ne anlamı olacak senden bana kalan kaybolan zaman yitik bir aşk mutluluk dilimde duaydı gözlerin gözümde dünyaydı aşkı bilsen gelirdin sen böyle canın yansaydı senden bana kalan kaybolan zaman yitik bir aşk vardı "
"8","yıkıla yıkıla şarkı sözleri","müslüm gürses"," yıkıla yıkıla yaşayan benim geceler boyunca kahrolan benim ah edip inleyen yıpranan benim kötüysem düşkünsem kime ne bundan hayatım karanlık yerlerde geçer yüreğim kırılmış kadehe benzer yüzüme nefretle bakmayın yeter kötüysem düşkünsem kimene bundan çektiğim çileler kendime benim tutupta birine vurmaz ki elim çekilin üstüme varmayın benim kötüysem düşkünsem kime ne bundan "
"8","yıkıldım sevgilim şarkı sözleri","müslüm gürses"," senden ayrılınca çok çektim desem anlatsam halimi inanırmısın senin sevdan beni perişan etti yıkıldım sevgilim kaldırırmısın yıkıldım sevgilim inanırmısın tekrar sana dönsem sevdiğim desem küllenmiş ateşi yandırır mısın yoksa yine beni kandırımısın yıkıldım sevgilim inanırmısın aşkınla yaşadım seny yokken desem kalbinde yerimi hazırırlarmısın sensizlik beni bitirdi desem yıkıldım sevgilim kaldırırmısın "
"8","yıllar utansın şarkı sözleri","müslüm gürses"," bizim gönlümüze hasret düşüren şu geçit vermeyen dağlar utansın bizi bizden alıp yabancı eden şu uzayıp giden yollar utansın düşüren kim bu aşkı dillerden dile i̇syan eder oldum şansa kadere aynalar yaşlanmış gösterse bile yaşanmadan geçen yıllar utansın yar yanımda yoksa en büyük hasret sevdasız geçecek ömüre hayret gönülde açmazsa solacak elbet çiçeklerle dolu dallar utansın "
"8","yıllardır neredeydin şarkı sözleri","müslüm gürses"," bu gece yarisinda ansizin geliverdin sevgilim söylesene yillardir neredeydin kaybettim herşeyimi hasret aldi sevgimi geri dön geldiğin gibi yillardir neredeydin bak şimdi neler oldu gençlikte bitti soldu yürü geldiğin yolu yillardir neredeydin "
"8","yoğurt koydum dolaba şarkı sözleri","müslüm gürses"," yoğurt koydum dolaba ellere vay bugün başım kalaba ellere vay seni doğuran ana ellere vay olsun bana kaynana ellere vay ellere hanım cicim ellere vay giymiş pembe şalvarı sallanır saçakları ellere vay kalaylı kap yoğurdu ellere vay seni kimler doğurdu ellere vay seni doğuran ana ellere vay bal ile mi yoğurdu ellere vay ellere hanım cicim ellere vay giymiş pembe şalvarı sallanır saçakları ellere vay "
"8","yol ver dağlar şarkı sözleri","müslüm gürses"," başı duman pare pare yol ver dağlar yol ver bana gönlüm gitmek ister yara yol ver dağlar yol ver bana ömrümüzün uzun yolu geçip gitsem yâre doğru gözlerim yaş dolu dolu yol ver dağlar yol ver bana âşık olmak benim karım çok aradım nazlı yârim dudu dillim sitemkârım yol ver dağlar yol ver bana karlı dağından esmedim ben o yâre hiç küsmedim daha umudum kesmedim yol ver dağlar yol ver bana "
"8","yolcu şarkı sözleri","müslüm gürses"," arzusuz bindim yine ayrılık katarına ümitsiz bir yolcuyum keder dolu yarınım anladım dinmeyecek i̇çimdeki bu sızı senin ne günahın var ben doğuştan bahtsızım gidiyorum ardımdan bana mendil sallama ölsem bile ne olur benim için ağlama ben dönüşü olmayan bir yolun yolcusuyum hayat denen bu yükten i̇nan çok yorulmuşum "
"8","yolcu i̇le arabacı şarkı sözleri","müslüm gürses"," gurbet bahtımdan kara hasret ölümden acı ne zaman tükenecek bu yollar arabacı atları hızlı sür ki köye pek geç varmasın sevdiğimin gözleri yollarda kararmasın bir kere görse gözüm köyün aydınlığını kül bağlar içerimde bu kızıl kor yığını atları hızlı sür ki köye pek geç varmasın sevdiğimin gözleri yollarda kararmasın "
"8","yüreğimde yangın var şarkı sözleri","müslüm gürses"," sen oldun beni böyle boynu bükük bırakan sen oldun merhamet et acı bana i̇nsafa gel artık i̇nsaf et gel artık ayıptır günahtır vicdana gel artık sen gideli yüreğimde yangın var sen gideli boynu bükük anılar acılar feryatlar duygular aşkın ile harab ettim kendimi bir gün olsun dinlemedin derdimi hasretinle alev alev yanarken sen hep benden kaçıp gittin el gibi gel sevgilim dön sevgilim dedikçe sen hep benden kaçıp gittin el gibi bu ayrıllk büktü benim belimi seni seven divane mi delimi yollarına bakıp baklp ağlarken neden yıktın benim gönül evimi yeter artık yeter ey kalpsiz zalim neden yıktın benim gönül evimi aşkln ile harabettim kendimi "
"8","yüreğimden vurdun beni şarkı sözleri","müslüm gürses"," tanrım butun guzellıgı vermıs sana vermıs sana gormedım ben senın gıbı kurban olayım ben sana yurgımden vurdun benı sevdalara saldın benı bır bakısla bır gulusle alev alev yaktın benı hadı hadı gel bana sarılalım can cana neyım varsa al senındır yeterkı gır dunyama elde degıl baglanmamak elde degıl kahrolmamak kadehlerı bırbır kırıp senın icın kahrolmamak "
"8","yürek dayanmaz şarkı sözleri","müslüm gürses"," ne acılar yazıldı şu bahtıma hatıralar çıktı durdu karşıma hayatımda neler geldi başıma bir anlatsam bir anlatsam buna yürek dayanmaz allahım zehir kattı felek tatlı aşıma kader sardı beni çile çarkına bu alemde neler geldi başıma bir anlatsam bir anlatsam buna yürek dayanmaz allahım sevgi diye ben dertleri tanıdım gerçek aşkı yerde gökte aradım acılarla hergün nasıl ağladım bir anlatsam bir anlatsam buna yürek dayanmaz allahım zehir kattı felek tatlı aşıma kader sardı beni çile çarkına bu alemde neler geldi başıma bir anlatsam bir anlatsam buna yürek dayanmaz allahım "
"8","yuvasız kuş şarkı sözleri","müslüm gürses"," yuvasi olan bir kuş hiç yuvadan uçarmi o yuvasiz kuş olan benim işte arkadaş dertsiz olan bir insan sevdiğinden kaçar mi bütün insanlardan kaçiyorum arkadaş lnsan durup dururken canindan vazgeçer mi bir gün evvel ölmek lstiyorum arkadaş "
"8","zahide şarkı sözleri","müslüm gürses"," zahidem kurbanım ne olacak halim yine bir laf duydum kırıldı belim gelenden geçenden haber sorarım zahidem bu hafta oluyor gelin zahidem kurbanım sallama beşik beni bu genç yaşımda sen ettin âşık kadir mevlam senden bir yar isterim al buğday benizli zülfü dolaşık "
"8","zalim şarkı sözleri","müslüm gürses"," çileli hayatı paylaşan bendim anlamsız günlerin neşesi bendim karanlık dünyanın ışığı bendim beni böyle bırakıp nasıl da gittin nereden sevdim bu zalimi hayatı bırakıp da gittim nereden sevdim bu zalimi beni böyle bırakıp gitti aşkından baska bir aşk tanımazdım ayrılık acısını tattırmadım ki canım gibi sevdim yandırmadım ki gönül defterimi kapatıp gittin "
"8","zalim aldı götürdü şarkı sözleri","müslüm gürses"," hatıramı anımı damarımdan kanımı tenimdeki canıml zalim aldı götürdü zalim zalim  dost bakışlı gözleri sevda kokan sözleri bana ait özleri zalim aldı götürdü yarınımı dünümü mutlu geçen günümü gençligimi ömrümü zalim aldı götürdü yarınımı dünümü zalim aldı götürdü zalim zalim bu yaptığl haklıml sarhoş etti aklımı en gizlimi saklımı zalim aldı götürdü "
"8","zalimsin yar şarkı sözleri","müslüm gürses"," zalimsin yar zalimsin zalimden de zalimsin yalnız hayırsız değil hem kalpsiz hem zalimsin güvenmedin sevgime dert düşürdün içime yaş doldurdun gözüme zalimsin yar zalimsin zalimsin gurbet gibi zalimsin kader gibi zalimsin ecel gibi zalimsin yar zalimsin hayal kursam yıkarsın ciğerimi yakarsın hislerimle oynarsın zalimsin yar zalimsin zalimsin gurbet gibi zalimsin kader gibi zalimsin ecel gibi zalimsin yar zalimsin "
"8","zavallım şarkı sözleri","müslüm gürses"," bir sevgi ışığı yokmuş içinde ömrünü harcamış başka biçimde acılı şarkılar kalmış dilinde boş yere eriyip bitmiş zavallım sevmeyi bilmeyen ellere düşmüş genç yaşta hayata darılmış küsmüş kaderim diyerek boynunu bükmüş boş yere eriyip gitmiş zavallım yıllarca dolaşan olmuş peşinde mutluluk aramış durmuş elinde gözünde gözyaşı eli cebinde boş yere eriyip bitmiş zavallım sevmeyi bilmeyen ellere düşmüş genç yaşta hayata darılmış küsmüş kaderim diyerek boynunu bükmüş boş yere eriyip gitmiş zavallım "
"8","zincirlikuyu şarkı sözleri","müslüm gürses"," ey dağın başında da duman bol olmaz ah aman aman kara baht yorulur da gönül yorulmaz ah aman ey de suna boylum aman aman benim yarimin de şu dünya da eşi bulunmaz ah aman aman aman aman derdimi dökeyim de yeşil otlara ah aman ey de suna boylum aman aman ah bu felek aşina felek kendi başına felek ah aman aman ah akıbet kuş kondurur kardaş mezar taşına felek mezar taşına felek derdimi dökeyim de yeşil otlara ah aman ey de suna boylum aman aman aman "
"8","zülüf dökülmüş şarkı sözleri","müslüm gürses"," zülüf dökülmüş yüze aman kaşlar yakışmış göze aman aman usandım bu canımdan aman aman dert ile geze geze bu yerlerde gez gayrı aman kâtip ol da yaz gayrı aman aman bir kazma al bir kürek aman aman mezarımı kaz gayrı "
"8","ferdi tayfur acılar şarkı sözleri","ferdi tayfur","  artık dayanacak gücüm kalmadı ne olur tükenin bitin acılar  söndürün içimde yanan ateşi dertlerime bir son verin acılar yıkmayın dünyamı hayallerimi kırmayın kalbimi ümitlerimi yok edin kahrımı kederlerimi haksızlığa bir son verin acılar yeter artık bitsin bu yalnızlığım terk edin dünyamı gidin acılar bu kadar insafsız zalim olmayın zulmetmeye bir son verin acılar "
"8","ferdi tayfur acılar şiirli şarkı sözleri","ferdi tayfur","  bu akşam hayalin canlandı gözlerimde  ışık oluyorsun bana karanlık gecelerimde yıllanmış şarap gibi yanıyorsun içimde  bu akşam seni ölesiye özledim bu akşam seni görmek istiyor gözlerim sıcak ellerini tutmak istiyor ellerim sevginle dolup taşmak istiyor kalbim bu akşam seni ölesiye özledim bu akşam seni senden son defa istiyorum dayanacak gücüm kalmadı bekleyemiyorum ellerim semada dualar ediyorum bu akşam seni ölesiye özledim artık dayanacak gücüm kalmadı ne olur tükenin bitin acılar söndürün içimde yanan ateşi dertlerime bir son verin acılar yıkmayın dünyamı hayallerimi kırmayın kalbimi ümitlerimi yok edin kahrımı kederlerimi haksızlığa bir son verin acılar toprak olmaz bende tenden başkası seni bunca sevmez benden başkası ölürsem sen ağla arkamdan yeter gelmesin kabrime senden başkası yeter artık bitsin bu yalnızlığım terk edin dünyamı gidin acılar bu kadar insafsız zalim olmayın zulmetmeye bir son verin acılar "
"8","ferdi tayfur adananın barajında şarkı sözleri","ferdi tayfur","  adananın barajında çiçekler açar ağaçlarında kızlar oynaşır yamaçlarında adananın barajında bir yar sevdim fidan boylu külhan beyler almış yolu yaklaşmayın hanım kızlar belli olmaz sağı solu taksilerde hanımlar beyler gidip orada eğlenirler elele koşuşur sevgililer adananın barajında "
"8","ferdi tayfur ağla yüreğim şarkı sözleri","ferdi tayfur","  ağla olmaz teselli  senden başkasi beni anlayamaz biraktiğin boşluğu dolduramaz böyle bir hasrete can dayanmaz ağla yuregim agla  ağla yuregim askimiza sevdamiza gunler aylara aylar yillara dondu gelmiyorsun ne haldeyim nasilim sormuyorsun sevdaliyim sana biliyorsun bilmem su an beni hissediyor duyabiliyor musun eger benim de hissetmedigimi sevmedigimi dusunuyorsan inan ki cok yaniliyorsun "
"8","ferdi tayfur ağlamazsam uyuyamam şarkı sözleri","ferdi tayfur","  bir sen söyler bir de beni dinlermisin ey kardeşim yıllaryılı aşk uğruna ömrümü harcamışım yıllaryılı aşk uğruna gençliğimi yıtırmışım… hangimiz usanıp hangimiz bıkacağız hangimiz yıkılmadan sabahı bulacağız ben usanmam ben bıkmam ben onsuz yaşayamam ben her gece sessiz sessiz ağlamazsam uyuyamam ben her gece sessiz sessiz hıçkırmazsam uyuyamam her sabaha umut dolu adımlarla koşuyorum bunca çile dertten sonra hayret nasıl yaşıyorum bunca çile dertten sonra şaştım nasıl yaşıyorum çok şey var anlatacak sevgiden aşktan yana teselliye kalkışma faydası olmaz bana öyle sevdim sevilmedim sevenimi bilemedim kim yüzüme güldüyse onu bana dost bildim… kim yüzüme güldüyse onu bana dost bildim… bırakırım bu mevzuyu sonu gelmez sözlerin bak dolu verdi ağlamam diyen gözlerin haydi kalk sigaranı unutma burası kapanıyor bu saatte bulamayız sigarasız sabah olmuyor… "
